"Sample_ID"	"Order"	"Family"	"Genus"	"Species"	"Taxon"	"Total"	"TotalDryMass"	"DryMass"	"Sum_Biomass"	"Stream"	"Site"	"Region"	"Treatment"	"Landscape"	"Leaf"	"Sum_Total"
"1667"	"TI2A262"	"Trichoptera"	"Rhyacophilidae"	"Rhyacophila"	"sp."	"Rhyacophila sp."	1	0.0492835564623724	0.0492835564623724	74.2822156009579	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	327
"1668"	"TI2A262"	"Diptera"	"Empididae"	"Hemerodromiinae"	""	"Hemerodromiinae"	1	0.0143476830033476	0.0143476830033476	74.2822156009579	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	327
"1669"	"TI2A262"	"Coleoptera"	"Elmidae"	"Elmis"	"sp."	"Elmis sp."	3	0.089120754458277	0.029706918152759	74.2822156009579	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	327
"1670"	"TI2A262"	"Turbellaria"	""	""	""	"Turbellaria"	10	0.531246663990694	0.0531246663990694	74.2822156009579	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	327
"1671"	"TI2A262"	"Oligochaeta"	""	""	""	"Oligochaeta"	8	0.0932397031713064	0.0116549628964133	74.2822156009579	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	327
"1672"	"TI2A262"	"Diptera"	"Simuliidae"	"Simulium"	"sp."	"Simulium sp."	10	3.9820149143962	0.39820149143962	74.2822156009579	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	327
"1673"	"TI2A262"	"Diptera"	"Chironomidae"	"Diamesinae"	""	"Diamesinae"	57	10.2760086352694	0.18028085325034	74.2822156009579	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	327
"1674"	"TI2A262"	"Diptera"	"Chironomidae"	"Tanypodinae"	""	"Tanypodinae"	10	0.375521155506391	0.0375521155506391	74.2822156009579	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	327
"1675"	"TI2A262"	"Diptera"	"Chironomidae"	"Chironominae"	""	"Chironominae"	4	0.0907714652020231	0.0226928663005058	74.2822156009579	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	327
"1676"	"TI2A262"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	135	5.06651360911052	0.0375297304378557	74.2822156009579	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	327
"1677"	"TI2A263"	"Plecoptera"	"Leuctridae"	"Leuctra"	"sp."	"Leuctra sp."	1	0.316389023539253	0.316389023539253	6.62646464983254	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	63
"1678"	"TI2A263"	"Plecoptera"	"Nemouridae"	"Protonemura"	"sp."	"Protonemura sp."	5	3.2680171559864	0.653603431197279	6.62646464983254	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	63
"1679"	"TI2A263"	"Trichoptera"	"Brachycentridae"	"Micrasema"	"sp."	"Micrasema sp."	1	0.511261575814725	0.511261575814725	6.62646464983254	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	63
"1680"	"TI2A263"	"Oligochaeta"	""	""	""	"Oligochaeta"	4	0.0330288438283429	0.00825721095708572	6.62646464983254	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	63
"1681"	"TI2A263"	"Turbellaria"	""	""	""	"Turbellaria"	3	0.118092034039608	0.0393640113465361	6.62646464983254	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	63
"1682"	"TI2A263"	"Diptera"	"Empididae"	"Clinocerinae"	""	"Clinocerinae"	2	0.0094906059266162	0.0047453029633081	6.62646464983254	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	63
"1683"	"TI2A263"	"Coleoptera"	"Elmidae"	"Elmis"	"sp."	"Elmis sp."	1	0.080526108002151	0.080526108002151	6.62646464983254	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	63
"1684"	"TI2A263"	"Diptera"	"Chironomidae"	"Diamesinae"	""	"Diamesinae"	5	0.730579958263902	0.14611599165278	6.62646464983254	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	63
"1685"	"TI2A263"	"Diptera"	"Chironomidae"	"Chironominae"	""	"Chironominae"	9	0.197761488733732	0.0219734987481924	6.62646464983254	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	63
"1686"	"TI2A263"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	32	1.36131785569781	0.0425411829905565	6.62646464983254	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	63
"1687"	"TI2A264"	"Ephemeroptera"	"Baetidae"	"Alainites"	"muticus"	"Alainites muticus"	5	0.19440485685302	0.038880971370604	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1688"	"TI2A264"	"Ephemeroptera"	"Baetidae"	"Baetis"	"sp."	"Baetis sp."	15	1.42948600793875	0.0952990671959169	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1689"	"TI2A264"	"Ephemeroptera"	"Heptageniidae"	"Ecdyonurus"	"sp."	"Ecdyonurus sp."	1	0.0680366875112639	0.0680366875112639	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1690"	"TI2A264"	"Plecoptera"	"Nemouridae"	"Nemoura"	"sp."	"Nemoura sp."	4	1.03406506892257	0.258516267230642	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1691"	"TI2A264"	"Plecoptera"	"Nemouridae"	"Amphinemura"	"sp."	"Amphinemura sp."	6	0.452311487898509	0.0753852479830849	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1692"	"TI2A264"	"Plecoptera"	"Nemouridae"	"Protonemura"	"sp."	"Protonemura sp."	16	11.1885914364803	0.69928696478002	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1693"	"TI2A264"	"Plecoptera"	"Leuctridae"	"Leuctra"	"sp."	"Leuctra sp."	9	2.92596591993211	0.325107324436901	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1694"	"TI2A264"	"Plecoptera"	"Perlodidae"	"Isoperla"	"sp."	"Isoperla sp."	1	1.17037765550343	1.17037765550343	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1695"	"TI2A264"	"Trichoptera"	"Brachycentridae"	"Micrasema"	"sp."	"Micrasema sp."	12	2.71041588442313	0.225867990368594	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1696"	"TI2A264"	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	"sp."	"Hydropsyche sp."	4	0.525127908930944	0.131281977232736	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1697"	"TI2A264"	"Trichoptera"	"Rhyacophilidae"	"Rhyacophila"	"sp."	"Rhyacophila sp."	1	0.0797670860350286	0.0797670860350286	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1698"	"TI2A264"	"Diptera"	"Simuliidae"	"Simulium"	"sp."	"Simulium sp."	5	1.04981864230684	0.209963728461369	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1699"	"TI2A264"	"Diptera"	"Psychodidae"	"Psychodinae"	""	"Psychodinae"	3	NA	NA	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1700"	"TI2A264"	"Coleoptera"	"Elmidae"	"Elmis"	"sp."	"Elmis sp."	1	0.080526108002151	0.080526108002151	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1701"	"TI2A264"	"Oligochaeta"	""	""	""	"Oligochaeta"	7	0.112927662489796	0.016132523212828	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1702"	"TI2A264"	"Nematoda"	""	""	""	"Nematoda"	1	NA	NA	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1703"	"TI2A264"	"Turbellaria"	""	""	""	"Turbellaria"	1	0.0393640113465361	0.0393640113465361	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1704"	"TI2A264"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	102	5.07883445058104	0.0497924946135396	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1705"	"TI2A264"	"Diptera"	"Chironomidae"	"Diamesinae"	""	"Diamesinae"	54	6.65948197605322	0.123323740297282	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1706"	"TI2A264"	"Diptera"	"Chironomidae"	"Chironominae"	""	"Chironominae"	7	0.202550267522128	0.0289357525031611	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1707"	"TI2A264"	"Diptera"	"Chironomidae"	"Tanypodinae"	""	"Tanypodinae"	8	0.43785570530302	0.0547319631628775	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1708"	"TI2A264"	"Diptera"	"Empididae"	"Clinocerinae"	""	"Clinocerinae"	1	0.0314568040674528	0.0314568040674528	35.4713656281013	"TI2"	"TI2A"	"TI"	"CoarseMix"	"A"	"Mix"	264
"1709"	"TI2F277"	"Plecoptera"	"Nemouridae"	"Nemoura"	"sp."	"Nemoura sp."	12	3.66446314486132	0.305371928738443	68.0184106256434	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	77
"1710"	"TI2F277"	"Ephemeroptera"	"Baetidae"	"Baetis"	"sp."	"Baetis sp."	5	0.774815487829909	0.154963097565982	68.0184106256434	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	77
"1711"	"TI2F277"	"Ephemeroptera"	"Baetidae"	"Alainites"	"muticus"	"Alainites muticus"	9	0.899805800638534	0.0999784222931704	68.0184106256434	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	77
"1712"	"TI2F277"	"Ephemeroptera"	"Heptageniidae"	"Ecdyonurus"	"sp."	"Ecdyonurus sp."	1	0.830078919435104	0.830078919435104	68.0184106256434	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	77
"1713"	"TI2F277"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	14	0.362575519787676	0.0258982514134054	68.0184106256434	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	77
"1714"	"TI2F277"	"Coleoptera"	"Scirtidae"	"Elodes"	"sp."	"Elodes sp."	1	NA	NA	68.0184106256434	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	77
"1715"	"TI2F277"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	16	13.9686198699268	0.873038741870426	68.0184106256434	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	77
"1716"	"TI2F277"	"Plecoptera"	"Nemouridae"	"Protonemura"	"sp."	"Protonemura sp."	4	5.27222489025609	1.31805622256402	68.0184106256434	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	77
"1717"	"TI2F277"	"Plecoptera"	"Leuctridae"	"Leuctra"	"sp."	"Leuctra sp."	1	0.316389023539253	0.316389023539253	68.0184106256434	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	77
"1718"	"TI2F277"	"Plecoptera"	"Perlodidae"	"Isoperla"	"sp."	"Isoperla sp."	8	3.18687802979289	0.398359753724112	68.0184106256434	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	77
"1719"	"TI2F277"	"Trichoptera"	"Limnephilidae"	"Chaetopt.u.Stenoph."	"Gruppe AURICOLLIS"	"Chaetopt.u.Stenoph. Gruppe AURICOLLIS"	4	38.6557421107418	9.66393552768546	68.0184106256434	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	77
"1720"	"TI2F277"	"Turbellaria"	""	""	""	"Turbellaria"	1	0.0393640113465361	0.0393640113465361	68.0184106256434	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	77
"1721"	"TI2F277"	"Diptera"	"Chironomidae"	"Tanypodinae"	""	"Tanypodinae"	1	0.0474538174874684	0.0474538174874684	68.0184106256434	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	77
"1722"	"TI2F278"	"Plecoptera"	"Nemouridae"	"Protonemura"	"sp."	"Protonemura sp."	3	4.15443788472958	1.38481262824319	21.5573710938799	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	50
"1723"	"TI2F278"	"Plecoptera"	"Perlodidae"	"Isoperla"	"sp."	"Isoperla sp."	1	0.398359753724112	0.398359753724112	21.5573710938799	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	50
"1724"	"TI2F278"	"Plecoptera"	"Leuctridae"	"Leuctra"	"sp."	"Leuctra sp."	3	0.667511465997555	0.222503821999185	21.5573710938799	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	50
"1725"	"TI2F278"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	4	3.39966603806424	0.84991650951606	21.5573710938799	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	50
"1726"	"TI2F278"	"Trichoptera"	"Limnephilidae"	"Chaetopt.u.Stenoph."	"Gruppe AURICOLLIS"	"Chaetopt.u.Stenoph. Gruppe AURICOLLIS"	1	4.60634835325112	4.60634835325112	21.5573710938799	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	50
"1727"	"TI2F278"	"Trichoptera"	"Rhyacophilidae"	"Rhyacophila"	"sp."	"Rhyacophila sp."	1	0.429565543086508	0.429565543086508	21.5573710938799	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	50
"1728"	"TI2F278"	"Ephemeroptera"	"Baetidae"	"Alainites"	"muticus"	"Alainites muticus"	1	0.124738200988366	0.124738200988366	21.5573710938799	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	50
"1729"	"TI2F278"	"Ephemeroptera"	"Heptageniidae"	"Ecdyonurus"	"sp."	"Ecdyonurus sp."	1	0.125114457331992	0.125114457331992	21.5573710938799	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	50
"1730"	"TI2F278"	"Plecoptera"	"Nemouridae"	"Nemoura"	"sp."	"Nemoura sp."	22	6.8723956052387	0.312381618419941	21.5573710938799	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	50
"1731"	"TI2F278"	"Diptera"	"Simuliidae"	"Simulium"	"sp."	"Simulium sp."	1	0.478914581073249	0.478914581073249	21.5573710938799	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	50
"1732"	"TI2F278"	"Turbellaria"	""	""	""	"Turbellaria"	1	0.0939323308237948	0.0939323308237948	21.5573710938799	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	50
"1733"	"TI2F278"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	11	0.206386879570657	0.0187624435973324	21.5573710938799	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	50
"1734"	"TI2F279"	"Plecoptera"	"Nemouridae"	"Protonemura"	"sp."	"Protonemura sp."	1	0.357457487948536	0.357457487948536	8.21984676007039	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	25
"1735"	"TI2F279"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	2	3.12036583591088	1.56018291795544	8.21984676007039	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	25
"1736"	"TI2F279"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	5	0.123082975013618	0.0246165950027237	8.21984676007039	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	25
"1737"	"TI2F279"	"Plecoptera"	"Nemouridae"	"Nemoura"	"sp."	"Nemoura sp."	11	4.25501608858343	0.386819644416675	8.21984676007039	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	25
"1738"	"TI2F279"	"Diptera"	"Chironomidae"	"Chironominae"	""	"Chironominae"	3	0.0497940468773376	0.0165980156257792	8.21984676007039	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	25
"1739"	"TI2F279"	"Ephemeroptera"	"Baetidae"	"Baetis"	"sp."	"Baetis sp."	3	0.314130325736584	0.104710108578861	8.21984676007039	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	25
"1740"	"TI2F280"	"Ephemeroptera"	"Baetidae"	"Baetis"	"sp."	"Baetis sp."	9	1.61767669404761	0.179741854894179	73.864813447132	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	92
"1741"	"TI2F280"	"Ephemeroptera"	"Baetidae"	"Alainites"	"muticus"	"Alainites muticus"	1	0.038880971370604	0.038880971370604	73.864813447132	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	92
"1742"	"TI2F280"	"Ephemeroptera"	"Heptageniidae"	"Ecdyonurus"	"sp."	"Ecdyonurus sp."	1	2.51101046060908	2.51101046060908	73.864813447132	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	92
"1743"	"TI2F280"	"Plecoptera"	"Leuctridae"	"Leuctra"	"sp."	"Leuctra sp."	1	0.316389023539253	0.316389023539253	73.864813447132	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	92
"1744"	"TI2F280"	"Plecoptera"	"Perlodidae"	"Isoperla"	"sp."	"Isoperla sp."	9	2.73181858684674	0.303535398538527	73.864813447132	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	92
"1745"	"TI2F280"	"Plecoptera"	"Nemouridae"	"Nemoura"	"sp."	"Nemoura sp."	16	3.54300782868441	0.221437989292776	73.864813447132	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	92
"1746"	"TI2F280"	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	"sp."	"Hydropsyche sp."	1	0.256170848515135	0.256170848515135	73.864813447132	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	92
"1747"	"TI2F280"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	18	20.2964215619991	1.12757897566662	73.864813447132	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	92
"1748"	"TI2F280"	"Trichoptera"	"Limnephilidae"	"Chaetopt.u.Stenoph."	"Gruppe AURICOLLIS"	"Chaetopt.u.Stenoph. Gruppe AURICOLLIS"	8	41.8510001761105	5.23137502201381	73.864813447132	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	92
"1749"	"TI2F280"	"Turbellaria"	""	""	""	"Turbellaria"	1	0.0393640113465361	0.0393640113465361	73.864813447132	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	92
"1750"	"TI2F280"	"Diptera"	"Chironomidae"	"Tanypodinae"	""	"Tanypodinae"	3	0.131113187647965	0.043704395882655	73.864813447132	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	92
"1751"	"TI2F280"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	24	0.531960096414992	0.0221650040172913	73.864813447132	"TI2"	"TI2F"	"TI"	"CoarseAlder"	"F"	"Alder"	92
"1752"	"TI2F281"	"Ephemeroptera"	"Heptageniidae"	"Ecdyonurus"	"sp."	"Ecdyonurus sp."	3	5.84251027799873	1.94750342599958	51.3082254311094	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	80
"1753"	"TI2F281"	"Ephemeroptera"	"Baetidae"	"Baetis"	"sp."	"Baetis sp."	7	1.57806854722866	0.225438363889809	51.3082254311094	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	80
"1754"	"TI2F281"	"Ephemeroptera"	"Baetidae"	"Alainites"	"muticus"	"Alainites muticus"	4	0.33988548641851	0.0849713716046275	51.3082254311094	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	80
"1755"	"TI2F281"	"Ephemeroptera"	"Leptophlebiidae"	"Habroleptoides"	"sp."	"Habroleptoides sp."	1	1.46581180003236	1.46581180003236	51.3082254311094	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	80
"1756"	"TI2F281"	"Plecoptera"	"Nemouridae"	"Nemoura"	"sp."	"Nemoura sp."	11	3.59301674049183	0.326637885499258	51.3082254311094	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	80
"1757"	"TI2F281"	"Plecoptera"	"Leuctridae"	"Leuctra"	"sp."	"Leuctra sp."	3	0.949167070617759	0.316389023539253	51.3082254311094	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	80
"1758"	"TI2F281"	"Plecoptera"	"Perlodidae"	"Isoperla"	"sp."	"Isoperla sp."	3	0.838019481571825	0.279339827190608	51.3082254311094	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	80
"1759"	"TI2F281"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	14	19.9783795608085	1.42702711148632	51.3082254311094	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	80
"1760"	"TI2F281"	"Trichoptera"	"Limnephilidae"	"Chaetopt.u.Stenoph."	"Gruppe AURICOLLIS"	"Chaetopt.u.Stenoph. Gruppe AURICOLLIS"	3	15.6941250660414	5.23137502201381	51.3082254311094	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	80
"1761"	"TI2F281"	"Oligochaeta"	""	""	""	"Oligochaeta"	1	0.00584999998676948	0.00584999998676948	51.3082254311094	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	80
"1762"	"TI2F281"	"Diptera"	"Chironomidae"	"Tanypodinae"	""	"Tanypodinae"	2	0.0949076349749369	0.0474538174874684	51.3082254311094	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	80
"1763"	"TI2F281"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	27	0.928483764938099	0.0343882875903	51.3082254311094	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	80
"1764"	"TI2F281"	"Coleoptera"	"Scirtidae"	"Elodes"	"sp."	"Elodes sp."	1	NA	NA	51.3082254311094	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	80
"1765"	"TI2F282"	"Ephemeroptera"	"Baetidae"	"Alainites"	"muticus"	"Alainites muticus"	1	0.0170034965920707	0.0170034965920707	10.3576415918342	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	20
"1766"	"TI2F282"	"Plecoptera"	"Perlodidae"	"Isoperla"	"sp."	"Isoperla sp."	4	2.1792088361905	0.544802209047626	10.3576415918342	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	20
"1767"	"TI2F282"	"Plecoptera"	"Nemouridae"	"Protonemura"	"sp."	"Protonemura sp."	4	6.51441024359301	1.62860256089825	10.3576415918342	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	20
"1768"	"TI2F282"	"Turbellaria"	""	""	""	"Turbellaria"	1	0.0939323308237948	0.0939323308237948	10.3576415918342	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	20
"1769"	"TI2F282"	"Plecoptera"	"Leuctridae"	"Leuctra"	"sp."	"Leuctra sp."	1	0.316389023539253	0.316389023539253	10.3576415918342	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	20
"1770"	"TI2F282"	"Plecoptera"	"Nemouridae"	"Nemoura"	"sp."	"Nemoura sp."	1	0.402653779794847	0.402653779794847	10.3576415918342	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	20
"1771"	"TI2F282"	"Ephemeroptera"	"Baetidae"	"Baetis"	"sp."	"Baetis sp."	5	0.774815487829909	0.154963097565982	10.3576415918342	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	20
"1772"	"TI2F282"	"Diptera"	"Simuliidae"	"Simulium"	"sp."	"Simulium sp."	1	0.0124838388704666	0.0124838388704666	10.3576415918342	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	20
"1773"	"TI2F282"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	2	0.0467445546003052	0.0233722773001526	10.3576415918342	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	20
"1774"	"TI2F283"	"Plecoptera"	"Nemouridae"	"Nemoura"	"sp."	"Nemoura sp."	12	3.1021952067677	0.258516267230642	45.4697441051613	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	98
"1775"	"TI2F283"	"Ephemeroptera"	"Baetidae"	"Baetis"	"sp."	"Baetis sp."	1	0.0751714646588116	0.0751714646588116	45.4697441051613	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	98
"1776"	"TI2F283"	"Plecoptera"	"Leuctridae"	"Leuctra"	"sp."	"Leuctra sp."	8	2.85388895607375	0.356736119509219	45.4697441051613	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	98
"1777"	"TI2F283"	"Plecoptera"	"Perlodidae"	"Isoperla"	"sp."	"Isoperla sp."	14	5.57703655213756	0.398359753724112	45.4697441051613	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	98
"1778"	"TI2F283"	"Diptera"	"Empididae"	"Hemerodromiinae"	""	"Hemerodromiinae"	1	0.0314568040674528	0.0314568040674528	45.4697441051613	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	98
"1779"	"TI2F283"	"Oligochaeta"	""	""	""	"Oligochaeta"	2	0.0218856177866469	0.0109428088933235	45.4697441051613	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	98
"1780"	"TI2F283"	"Turbellaria"	""	""	""	"Turbellaria"	1	0.0393640113465361	0.0393640113465361	45.4697441051613	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	98
"1781"	"TI2F283"	"Hydracarina"	""	""	""	"Hydracarina"	1	0.132655465080122	0.132655465080122	45.4697441051613	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	98
"1782"	"TI2F283"	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	"sp."	"Hydropsyche sp."	1	0.0717418867002339	0.0717418867002339	45.4697441051613	"TI2"	"TI2F"	"TI"	"CoarseAsh"	"F"	"Ash"	98
